Fecha;PM10;PM2-5;Velocidad;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR
11/02/2024 6:00;16,3;0;1,7;0;322;0,3;0,4;14,8;23,46;31,1;0;11,5;0;75
11/02/2024 7:00;15,7;0;0,8;0;344;0,7;0,6;27;22,16;42,5;0;11,6;0;75
11/02/2024 8:00;21,8;0;1,5;0;360;5,6;0,7;27,6;22,16;43;0;15,2;0;64
11/02/2024 9:00;27,6;0;0,6;0;99;16,4;0,3;8;10,5;15,3;0;17,6;0;53
11/02/2024 10:00;27;0;0,4;0;256;20,9;0,2;4,2;4,75;7,5;0;20,2;0;44
11/02/2024 11:00;20;0;1,7;0;180;22,4;0,2;2,8;3,02;4,9;0;21,4;0;38
11/02/2024 12:00;14,7;0;1;0;346;24,7;0,1;1,5;0,14;1,6;0;23,2;0;32
11/02/2024 13:00;10,6;0;1;0;341;24,4;0,2;2,1;3,17;4,4;0;22,9;0;32
11/02/2024 14:00;12,2;0;0,3;0;154;24,8;0,2;1,9;1,87;3,2;0;23,4;0;33
11/02/2024 15:00;11,4;0;0,7;0;124;24,5;0,2;2,6;2,16;4,1;0;23,5;0;32
11/02/2024 16:00;8,7;0;2,4;0;235;25,2;0,2;3,1;1,58;4,2;0;23,1;0;30
11/02/2024 17:00;10,1;0;1,9;0;255;26,1;0,2;2;1,15;2,8;0;23,8;0;29
11/02/2024 18:00;16,8;0;1,6;0;225;23;0,3;3;8,35;8,7;0;21,2;0;42
11/02/2024 19:00;16,2;0;1,7;0;350;18;0,5;4,3;20,15;18,3;0;17,9;0;62
11/02/2024 20:00;16,1;0;0,8;0;194;14,4;0,5;4,1;25,47;21,7;0;16,7;0;69
11/02/2024 21:00;22,7;0;0,9;0;354;9,7;0,6;2,6;27,92;22;0;16;0;68
11/02/2024 22:00;23,4;0;1,2;0;158;9,4;0,4;3,6;20,87;18,1;0;14,7;0;62
11/02/2024 23:00;17;0;1,4;0;187;9,2;0,4;2,7;20,43;17;0;14;0;65
12/02/2024 0:00;25,3;0;1,3;0;141;12,4;0,3;1,3;14,39;11,3;0;13,3;0;67
12/02/2024 1:00;18,4;0;0,9;0;64;6,7;0,4;4,3;21,15;19;0;12,6;0;70
12/02/2024 2:00;19,8;0;0,8;0;86;3,3;0,4;4,8;25,9;22,8;0;11,9;0;74
12/02/2024 3:00;21,3;0;0,7;0;95;3;0,3;2,7;24,03;19,4;0;11,4;0;76
12/02/2024 4:00;19,8;0;1,3;0;132;1;0,3;4,9;27,05;23,6;0;10,8;0;77
12/02/2024 5:00;26,5;0;2,3;0;118;0,8;0,4;21,2;29,5;41,6;0;11,3;0;75
12/02/2024 6:00;22,2;0;0,5;0;200;1,9;0,6;30,7;30,94;52,3;0;11,3;0;74
12/02/2024 7:00;29,5;0;1,4;0;113;0,9;0,9;54,1;35,26;78,5;0;12,2;0;70
12/02/2024 8:00;27,2;0;2,1;0;112;5,2;1,1;49,4;32,67;72,1;0;15,8;0;58
12/02/2024 9:00;32,8;0;0,7;0;24;13,7;0,7;24,3;28,64;44,1;0;19;0;48
12/02/2024 10:00;32,1;0;1,5;0;90;20,9;0,4;10,1;13,24;19,3;0;20,4;0;41
12/02/2024 11:00;31,9;0;1,3;0;86;26,3;0,4;10,5;21,01;25,1;0;22,6;0;37
12/02/2024 12:00;34,7;0;0,9;0;20;34,6;0,4;6,3;20,43;20,5;0;23,5;0;33
12/02/2024 13:00;30;0;2,2;0;125;38,9;0,4;5;16,26;16,3;0;24,2;0;31
12/02/2024 14:00;34,6;0;0,9;0;340;49,1;0,5;5;31,8;27,1;0;23;0;38
12/02/2024 15:00;36,3;0;2,8;0;294;51,1;0,6;4,1;32,67;26,7;0;22,5;0;46
12/02/2024 16:00;44;0;1,4;8,8;11;34,3;0,7;3,8;42,6;33,4;0;16,9;0;75
12/02/2024 17:00;74,1;0;2;0;263;40,2;0,7;5,3;36,7;30,7;0;19,9;0;61
12/02/2024 18:00;74,1;0;3,7;0;226;31,2;0,9;6,8;43,6;37;0;18,8;0;63
12/02/2024 19:00;71,7;0;1,8;0;149;20,8;1,2;6,8;55,26;45,2;0;16,8;0;71
12/02/2024 20:00;63,5;0;1,5;0;33;9,6;1,3;15,4;71,66;65,3;0;15,8;0;75
12/02/2024 21:00;63,5;0;2;0;306;10,1;1,2;9,6;68,93;57,4;0;15,9;0;73
12/02/2024 22:00;66;0;1,6;0;255;8,6;0,9;6,1;59,14;47,3;0;15,4;0;73
12/02/2024 23:00;54,1;0;1,2;0;181;2,9;1;10,7;59,72;52,2;0;15;0;73
13/02/2024 0:00;58,8;0;1,2;0;228;11,6;0,5;1,5;37,56;27,6;0;15;0;72
13/02/2024 1:00;46;0;2;0;303;10,6;0,4;2;29,21;22,3;0;14,7;0;70
13/02/2024 2:00;47;0;1;0;7;6;0,5;3;35,98;28;0;13,6;0;74
13/02/2024 3:00;48,6;0;1,1;0;100;1,9;0,5;10,3;43,17;40,3;0;13;0;77
13/02/2024 4:00;36,2;0;1;0;77;0,9;0,4;8,8;39,14;36;0;13,1;0;79
13/02/2024 5:00;43,2;0;1,3;0;130;1,6;0,4;4,1;33,1;27,1;0;13;0;79
13/02/2024 6:00;44;0;1;0;178;0,4;1,3;101,4;44,75;132,8;0;12;0;80
13/02/2024 7:00;38,5;0;0,5;0;125;0,5;1,8;105,4;40,58;133,4;0;12,5;0;79
13/02/2024 8:00;70,8;0;1,7;0;114;2,9;1,3;61,3;37,13;87;0;16,4;0;65
13/02/2024 9:00;64,5;0;1;0;100;13;1;33,2;47,2;66;0;20;0;52
13/02/2024 10:00;54,8;0;1,2;0;39;25,7;0,6;11,2;28,35;30,9;0;22,2;0;40
13/02/2024 11:00;40,9;0;1,2;0;296;34,1;0,4;5,1;13,96;14,9;0;22,4;0;34
13/02/2024 12:00;29,4;0;1,5;0;291;33,4;0,2;4,3;5,61;8,1;0;23,1;0;31
13/02/2024 13:00;22,2;0;1,3;0;51;31,7;0,2;4,1;6,04;8,4;0;24;0;31
13/02/2024 14:00;17,1;0;0,9;0;355;33,8;0,2;1,6;3,17;3,8;0;25,7;0;27
13/02/2024 15:00;13;0;1,2;0;353;41,6;0,5;4;26,48;22,3;0;23,7;0;36
13/02/2024 16:00;10,2;0;4,1;0;353;53,1;0,6;3,6;36,55;29;0;21,2;0;51
13/02/2024 17:00;43,8;0;4,1;0;25;47,4;0,7;4,5;39,72;32,1;0;20,7;0;55
13/02/2024 18:00;50,6;0;0,9;0,2;4;32,2;0,8;4,4;43,46;34,7;0;19,2;0;61
13/02/2024 19:00;50,4;0;0,6;0;315;8,7;1,3;11;59,58;52,5;0;17;0;69
13/02/2024 20:00;46,3;0;1,4;0;311;1,9;1;20,9;46,62;53,3;0;16,8;0;63
13/02/2024 21:00;34,2;0;1,8;0;319;5,8;0,7;9,5;36,12;34,6;0;15,8;0;64
13/02/2024 22:00;39,4;0;1,6;0;325;11,1;0,5;4,3;22,45;19,9;0;14,9;0;67
13/02/2024 23:00;37,4;0;1,2;0;342;8,6;0,5;2,7;25,18;20,2;0;13,8;0;70
14/02/2024 0:00;40,1;0;1,4;0;13;12,7;0,3;0,8;17,41;12,9;0;14,7;0;66
14/02/2024 1:00;29,8;0;1,6;0;58;6,5;0,5;6,2;29,64;26,8;0;15,4;0;64
14/02/2024 2:00;43;0;1,2;0;351;3,1;0,4;4,8;31,66;26,8;0;14,1;0;71
14/02/2024 3:00;31,5;0;0,4;0;56;4;0,3;5,9;31,51;27,8;0;13,5;0;73
14/02/2024 4:00;28,1;0;1,1;0;164;21,1;0,3;0,4;1,87;1,7;0;13,2;0;67
14/02/2024 5:00;25,2;0;1,4;0;334;17,4;0,3;4,7;10,5;12;0;12,9;0;64
14/02/2024 6:00;24,7;0;1,1;0;43;13,3;0,3;8,9;18,28;21,7;0;12,6;0;67
14/02/2024 7:00;17,5;0;0,9;0;85;7,7;0,7;23,5;31,37;45,3;0;13,3;0;61
14/02/2024 8:00;22,2;0;0,8;0;159;16,5;0,6;13,4;16,55;24,9;0;16,8;0;48
14/02/2024 9:00;28,9;0;2,8;0;34;18,5;0;10,9;13,53;20,3;0;17,5;0;46
14/02/2024 10:00;22;0;1,1;0;333;0;0;7,6;8,2;13,2;0;18,4;0;46
14/02/2024 11:00;16,1;0;3,7;0;101;0;0;0;#¡VALOR!;0;0;19;0;46
14/02/2024 12:00;13,5;0;4,5;0;324;0;0,3;0;#¡VALOR!;0;0;19,8;0;45
14/02/2024 13:00;18,5;0;0;0;0;0;0,3;4,1;4,46;7,2;0;21,2;0;42
14/02/2024 14:00;14,5;0;0;0;0;23,5;0,3;4,1;3,74;6,7;0;22,1;0;40
14/02/2024 15:00;18,4;0;0;0;0;23,4;0,2;2;2,88;4;0;20,9;0;43
14/02/2024 16:00;20;0;0;0;0;21,2;0,3;6,4;7,63;11,6;0;19,6;0;49
14/02/2024 17:00;25,7;0;0;0;0;18,8;0,4;7;11,51;15;0;17,9;0;55
14/02/2024 18:00;22,7;0;0;0;0;14,9;0,5;8,8;13,67;18,3;0;16,6;0;57
14/02/2024 19:00;20;0;0;0;0;13,5;0,6;9,3;14,53;19,4;0;16,1;0;58
14/02/2024 20:00;28,7;0;0;0;0;11,3;0,5;8,8;16,4;20,3;0;15,7;0;59
14/02/2024 21:00;24,1;0;0;0;0;15,3;0,4;1,8;9,79;8,5;0;15,2;0;60
14/02/2024 22:00;22,5;0;0;0;0;13,6;0,4;2,1;12,81;11;0;14,8;0;61
14/02/2024 23:00;32,2;0;0;0;0;16,5;0,4;1;9,07;7,3;0;14,4;0;62
15/02/2024 0:00;23,7;0;0;0;0;18,7;0,3;0,7;4,32;3,7;0;14,3;0;63
15/02/2024 1:00;17,1;0;0;0;0;19;0,3;0,7;3,31;3;0;14,1;0;64
15/02/2024 2:00;26,4;0;0;0;0;19,1;0,3;1;3,31;3,3;0;14,2;0;63
15/02/2024 3:00;19,5;0;0;0;0;20,1;0,2;0,5;1,58;1,6;0;14,4;0;64
15/02/2024 4:00;22,1;0;0;0;0;21,4;0,2;0,4;1,58;1,5;0;14,5;0;62
15/02/2024 5:00;15,8;0;0;0;0;21,6;0,3;1,6;3,02;3,7;0;14,3;0;65
15/02/2024 6:00;22,4;0;0;0;0;15,4;0,4;10,5;15,97;21,6;0;14,3;0;66
15/02/2024 7:00;19,5;0;0;0;0;14,4;0,5;11,9;18,13;24,5;0;14,2;0;67
15/02/2024 8:00;32,3;0;0;0;0;17,1;0,6;9,2;12,23;17,7;0;15,2;0;64
15/02/2024 9:00;23,4;0;0;0;0;18,9;0,5;5,9;8,92;12,1;0;16,7;0;58
15/02/2024 10:00;19,4;0;0;0;0;17,8;0,5;8,6;10,79;16;0;16,6;0;59
15/02/2024 11:00;28,7;0;0;0;0;21,9;0,3;4;4,75;7,3;0;18,9;0;52
15/02/2024 12:00;20,9;0;0;0;0;20,6;0,4;6,1;5,32;9,7;0;20,8;0;47
15/02/2024 13:00;19,2;0;0;0;0;19,1;0,4;8,6;8,49;14,7;0;19,6;0;50
15/02/2024 14:00;15,5;0;0;0;0;17,2;0,4;7,5;8,92;13,7;0;18,7;0;53
15/02/2024 15:00;20,1;0;0;0;0;17,3;0,4;7,4;8,06;13;0;18,5;0;55
15/02/2024 16:00;19,2;0;0;0;0;18,5;0,3;4,3;6,19;8,5;0;20;0;49
15/02/2024 17:00;29,3;0;0;0;0;16,5;0,4;8,5;10,36;15,8;0;18,6;0;55
15/02/2024 18:00;26,6;0;0;0;0;14,5;0,5;9;12,38;17,6;0;17,8;0;56
15/02/2024 19:00;22,3;0;0;0;0;8,1;0,8;13;25,04;30,5;0;16,7;0;60
15/02/2024 20:00;17,5;0;0;0;0;10;0,6;8,4;19,14;21,7;0;16,2;0;63
15/02/2024 21:00;17,8;0;0;0;0;13,3;0,6;5;13,67;14,5;0;15,8;0;65
15/02/2024 22:00;21,7;0;0;0;0;11,8;0,5;4,5;13,1;13,5;0;15,2;0;66
15/02/2024 23:00;16,5;0;0;0;0;9,5;0,5;3;15,69;13,9;0;14,3;0;68
16/02/2024 0:00;25,2;0;0;0;0;12,6;0,4;1,8;10,22;8,9;0;14,4;0;67
16/02/2024 1:00;25;0;0;0;0;15,3;0,2;0,6;4,89;4,1;0;14,2;0;67
16/02/2024 2:00;18,5;0;0;0;0;7,7;0,3;2,1;16,4;13,6;0;13,6;0;70
16/02/2024 3:00;14,3;0;0;0;0;4,9;0,3;2,7;20,58;17;0;13,4;0;71
16/02/2024 4:00;20,1;0;0;0;0;10,6;0,2;1,4;12,23;9,9;0;13,9;0;70
16/02/2024 5:00;18,5;0;0;0;0;13,8;0,2;1,7;7,48;7;0;14,3;0;69
16/02/2024 6:00;13,6;0;0;0;0;9,7;0,3;9;16,12;20,2;0;14,4;0;70
16/02/2024 7:00;10,5;0;0;0;0;4,2;0,7;27,4;27,63;46,5;0;14,1;0;71
16/02/2024 8:00;23,6;0;0;0;0;11,5;0,5;9,3;13,81;18,9;0;15,5;0;65
16/02/2024 9:00;18;0;0;0;0;13,9;0,4;9,6;10,36;16,8;0;16,8;0;61
16/02/2024 10:00;24,9;0;0;0;0;13,4;0,4;8,9;10,94;16,5;0;17,8;0;58
16/02/2024 11:00;17,8;0;0;0;0;13;0,4;8,9;14,68;19,1;0;18,4;0;57
16/02/2024 12:00;13,4;0;0;0;0;16,2;0,3;5,1;10,94;12,7;0;19,7;0;52
16/02/2024 13:00;16,7;0;0;0;0;17,7;0,3;6,4;7,2;11,3;0;22,4;0;45
16/02/2024 14:00;13,1;0;0;0;0;17,9;0,2;5,6;5,32;9,4;0;23,6;0;42
16/02/2024 15:00;10,6;0;0;0;0;18,9;0,2;4,7;4,6;7,9;0;23,3;0;43
16/02/2024 16:00;13;0;0;0;0;18;0,2;4,2;4,17;7,1;0;22;0;45
16/02/2024 17:00;10,7;0;0;0;0;13,9;0,3;9,5;10,22;16,6;0;19,8;0;51
16/02/2024 18:00;14,5;0;0;0;0;11,6;0,4;9,7;13,67;19,2;0;18,8;0;55
16/02/2024 19:00;10,2;0;0;0;0;7,1;0,7;16,1;22,45;31,6;0;17,3;0;61
16/02/2024 20:00;8,2;0;0;0;0;8,1;0,5;8,9;17,56;21,1;0;16,7;0;63
16/02/2024 21:00;9,2;0;0;0;0;13;0,3;3,6;10,07;10,6;0;16,2;0;65
16/02/2024 22:00;16,2;0;0;0;0;16,5;0,2;1,1;6,04;5,3;0;15,6;0;67
16/02/2024 23:00;12,9;0;0;0;0;16,9;0,2;0,6;5,32;4,3;0;15,4;0;66
17/02/2024 0:00;9,3;0;0;0;0;14,1;0,3;1,1;10,79;8,6;0;15,4;0;64
17/02/2024 1:00;15,2;0;0;0;0;16,5;0,3;0,7;5,9;4,9;0;14,9;0;68
17/02/2024 2:00;12,2;0;0;0;0;15,1;0,3;0,9;4,32;3,9;0;14,8;0;68
17/02/2024 3:00;9,3;0;0;0;0;12,6;0,3;0,4;6,76;5,1;0;14,9;0;68
17/02/2024 4:00;7,6;0;0;0;0;14;0,3;0,5;3,02;2,6;0;14,4;0;71
17/02/2024 5:00;5,5;0;0;0;0;14,1;0,2;0,8;3,89;3,5;0;14,1;0;71
17/02/2024 6:00;5,2;0;0;0;0;9,1;0,3;2,8;12,23;11,3;0;13,9;0;70
17/02/2024 7:00;4,6;0;0;0;0;1,5;0,7;25,5;28,49;45,3;0;13,8;0;71
17/02/2024 8:00;7,8;0;0;0;0;6,3;0,6;12,9;17,7;25,2;0;15,3;0;68
17/02/2024 9:00;12,9;0;0;0;0;10,4;0,6;12,1;11,08;19,7;0;16,3;0;64
17/02/2024 10:00;15,4;0;0;0;0;10,7;0,6;12,5;10,65;19,9;0;16,6;0;63
17/02/2024 11:00;15,1;0;0;0;0;13,3;0,5;11,8;9,07;18,1;0;17,6;0;59
17/02/2024 12:00;14,6;0;0;0;0;15,8;0,4;8,9;6,62;13,5;0;18,9;0;55
17/02/2024 13:00;11,8;0;0;0;0;16,6;0,4;7,1;5,9;11,2;0;20,1;0;50
17/02/2024 14:00;9,1;0;0;0;0;17,7;0,4;7,2;6,19;11,5;0;20,1;0;50
17/02/2024 15:00;13,7;0;0;0;0;16,8;0,3;5,6;4,75;9;0;21,6;0;45
17/02/2024 16:00;10,4;0;0;0;0;16,1;0,4;6,8;4,03;9,6;0;20,2;0;48
17/02/2024 17:00;18,7;0;0;0;0;17,3;0,3;4,6;2,73;6,5;0;20,7;0;46
17/02/2024 18:00;14,5;0;0;0;0;15,5;0,3;4,4;5,76;8,4;0;17,8;0;54
17/02/2024 19:00;10,1;0;0;0;0;13;0,5;9,1;10,79;16,6;0;16,5;0;60
17/02/2024 20:00;16,1;0;0;0;0;12,7;0,4;5,7;9,79;12,6;0;15,7;0;63
17/02/2024 21:00;11,4;0;0;0;0;9,7;0,5;6;12,09;14,3;0;15;0;65
17/02/2024 22:00;16;0;0;0;0;6,1;0,6;7,1;16,12;18,3;0;14,6;0;65
17/02/2024 23:00;19,2;0;0;0;0;0,6;0,8;15,7;26,05;33,8;0;13,7;0;69
18/02/2024 0:00;18,2;0;0;0;0;1,4;0,7;15,3;24,75;32,4;0;12,8;0;73
18/02/2024 1:00;21,9;0;0;0;0;0,8;0,5;10,9;24,32;27,8;0;12,6;0;73
18/02/2024 2:00;19,4;0;0;0;0;0,3;0,7;30,4;26,77;49;0;11,5;0;76
18/02/2024 3:00;30,9;0;0;0;0;0,3;0,9;42,1;25,04;59,5;0;10,8;0;79
18/02/2024 4:00;29,7;0;0;0;0;0,2;0,8;46,5;23,46;62,7;0;10,7;0;80
18/02/2024 5:00;28;0;0;0;0;0,1;0,6;26,3;19,57;39,9;0;10,6;0;79
18/02/2024 6:00;40,3;0;0;0;0;0,3;0,5;15,8;20,72;30,1;0;10,1;0;79
18/02/2024 7:00;35,1;0;0;0;0;0,6;0,7;38,7;19,86;52,5;0;10,9;0;78
18/02/2024 8:00;29,6;0;0;0;0;3,4;0,7;33,2;17,99;45,8;0;14,8;0;64
18/02/2024 9:00;38;0;0;0;0;9,3;0,6;22,9;17,99;35,3;0;18;0;55
18/02/2024 10:00;32,1;0;0;0;0;18,2;0,3;4,7;5,61;8,6;0;20,7;0;46
18/02/2024 11:00;23,7;0;0;0;0;21,1;0,3;4,3;6,33;8,7;0;20,7;0;45
18/02/2024 12:00;23;0;0;0;0;23,7;0,2;4,7;5,9;8,8;0;24;0;37
18/02/2024 13:00;16,5;0;0;0;0;23,7;0,2;1,8;0,58;2,3;0;24,4;0;35
18/02/2024 14:00;12,9;0;0;0;0;24,4;0,2;3;1,15;3,8;0;24,4;0;34
18/02/2024 15:00;18,8;0;0;0;0;25,5;0,2;2;1,01;2,6;0;26,4;0;27
18/02/2024 16:00;13,5;0;0;0;0;36,1;0,4;3,7;13,1;12,9;0;25;0;41
18/02/2024 17:00;29,8;0;0;0;0;29,2;0,4;3,7;12,81;12,6;0;21,8;0;51
18/02/2024 18:00;28,9;0;0;0;0;25,5;0,4;3,4;16,26;14,7;0;20,3;0;56
18/02/2024 19:00;25,3;0;0;0;0;16,8;0,5;5,7;25,18;23,2;0;18,2;0;63
18/02/2024 20:00;30,4;0;0;0;0;11,3;0,6;4,2;29,07;24,5;0;17,1;0;68
18/02/2024 21:00;33,4;0;0;0;0;7,7;0,7;4,3;36,12;29,4;0;16,4;0;70
18/02/2024 22:00;30,4;0;0;0;0;6,9;0,8;6,9;39,14;34,1;0;16,3;0;70
18/02/2024 23:00;41,6;0;0;0;0;5,3;0,7;3,8;37,85;30,1;0;15,5;0;75
19/02/2024 0:00;43,8;0;0;0;0;1,6;0,7;11,9;36,41;37,2;0;14,5;0;71
19/02/2024 1:00;36,5;0;0;0;0;1,6;0,5;7,7;33,24;30,8;0;14,6;0;66
19/02/2024 2:00;43,8;0;0;0;0;1,8;0,5;4,4;31,23;26,1;0;13,6;0;69
19/02/2024 3:00;40,3;0;0;0;0;0,8;0,4;7,1;30,22;28,1;0;12,6;0;74
19/02/2024 4:00;37,2;0;0;0;0;0,7;0,4;8;28,64;27,9;0;11,9;0;75
19/02/2024 5:00;39,4;0;0;0;0;0,3;0,5;15,1;27,49;34,2;0;11,9;0;76
19/02/2024 6:00;45,4;0;0;0;0;0,4;0,9;56,8;31,95;78,8;0;11,8;0;76
19/02/2024 7:00;47,3;0;0;0;0;0,6;1,8;101,2;38,42;128;0;12,3;0;75
19/02/2024 8:00;53;0;0;0;0;2,2;1,5;86,2;41,44;114,6;0;16,5;0;61
19/02/2024 9:00;71,4;0;0;0;0;8,7;1,3;53,1;51,37;88,8;0;20,5;0;51
19/02/2024 10:00;66,3;0;0;0;0;22,2;0,9;19,9;42,02;49,1;0;21,8;0;44
19/02/2024 11:00;52,6;0;0;0;0;36,8;0,3;4,2;12,38;12,9;0;23,8;0;31
19/02/2024 12:00;45,2;0;0;0;0;45,4;0,3;4,2;13,67;13,7;0;24,7;0;27
19/02/2024 13:00;33,1;0;0;0;0;49,5;0,3;3,2;16,4;14,6;0;25,2;0;27
19/02/2024 14:00;40,6;0;0;0;0;36,5;0,5;4,8;21,15;19,5;0;22,1;0;44
19/02/2024 15:00;48,3;0;0;0;0;29,9;0,5;6;23,02;22;0;21,7;0;48
19/02/2024 16:00;54,3;0;0;0;0;30,3;0,5;4,8;23,31;20,9;0;20,9;0;51
19/02/2024 17:00;53,2;0;0;0;0;18,7;0,7;6,5;31,95;28,7;0;19,7;0;58
19/02/2024 18:00;52,6;0;0;0,1;0;9,5;1;18;33,96;41,6;0;17,4;0;63
19/02/2024 19:00;53,5;0;0;0;0;7,7;1;18,9;34,1;42,7;0;16,2;0;65
19/02/2024 20:00;42;0;0;0;0;3;1;35,9;43,46;66,1;0;15,3;0;70
19/02/2024 21:00;51,8;0;0;0;0;3,8;0,8;14,3;37,56;40,4;0;15,2;0;71
19/02/2024 22:00;55,3;0;0;0;0;0,7;0,9;17,8;43,03;47,7;0;14,9;0;72
19/02/2024 23:00;49,2;0;0;0;0;0,3;1,1;30;44,75;61,1;0;13,9;0;73
20/02/2024 0:00;42,6;0;0;0;0;0,2;0,8;29,9;43,46;60;0;13,6;0;74
20/02/2024 1:00;46,1;0;0;0;0;0,2;0,7;23,3;40,72;51,5;0;13,2;0;74
20/02/2024 2:00;42,8;0;0;0;0;0,2;0,5;14,4;37,7;40,5;0;13,3;0;74
20/02/2024 3:00;37;0;0;0;0;0,3;0,7;34,5;40,44;62,6;0;12,5;0;76
20/02/2024 4:00;33,3;0;0;0;0;0,1;0,7;41,4;37,27;67,2;0;11,9;0;79
20/02/2024 5:00;43,3;0;0;0;0;0,4;1;88,1;43,31;118,1;0;11,5;0;80
20/02/2024 6:00;50,3;0;0;0;0;0,6;2,1;231,1;72,81;282,2;0;10,8;0;82
20/02/2024 7:00;103,2;0;0;0;0;0,3;2,5;145;44,32;175,7;0;11,3;0;81
20/02/2024 8:00;96;0;0;0;0;2,2;1,4;72,2;37,41;98,2;0;14,2;0;71
20/02/2024 9:00;93,7;0;0;0;0;8;0;0;#¡VALOR!;0;0;18,7;0;56
20/02/2024 10:00;71,2;0;0;0;0;0;0,6;0;#¡VALOR!;0;0;21,3;0;46
20/02/2024 11:00;56,1;0;0;0;0;0;0,5;6,3;3,6;8,8;0;23,2;0;40
20/02/2024 12:00;54,6;0;0;0;0;0;0,4;0;#¡VALOR!;0;0;25;0;34
20/02/2024 13:00;43;0;0;0;0;37;0,4;0;#¡VALOR!;0;0;24,3;0;38
20/02/2024 14:00;62,2;0;0;0;0;33,7;0,5;5,3;0;5,3;0;23;0;46
20/02/2024 15:00;62,6;0;0;0;0;29,4;0,4;0;#¡VALOR!;0;0;23;0;47
20/02/2024 16:00;53,8;0;0;0;0;23,4;0,5;8;1,15;8,8;0;22;0;49
20/02/2024 17:00;56,8;0;0;0;0;19,6;0,6;11,3;1,44;12,3;0;21,4;0;46
20/02/2024 18:00;55,9;0;0;0;0;17,4;0,7;10,9;2,73;12,8;0;20,6;0;47
20/02/2024 19:00;54;0;0;0;0;12;0,9;13,9;10,36;21,1;0;18,1;0;55
20/02/2024 20:00;49,7;0;0;0;0;11,6;0,7;14,2;11,66;22,3;0;16,6;0;62
20/02/2024 21:00;47,2;0;0;0;0;10,8;0,7;10,6;6,48;15,1;0;15,8;0;65
20/02/2024 22:00;45,5;0;0;0;0;3,9;0,8;17,8;23,89;34,5;0;15;0;68
20/02/2024 23:00;59,5;0;0;0;0;6,6;0,7;9,2;9,79;16;0;14,4;0;71
21/02/2024 0:00;45;0;0;0;0;6,5;0,5;5,8;9,64;12,5;0;13,6;0;71
21/02/2024 1:00;45,7;0;0;0;0;6,9;0,4;5,6;12,09;14;0;13,1;0;72
21/02/2024 2:00;39,1;0;0;0;0;8,1;0,3;2,2;4,46;5,3;0;11,4;0;77
21/02/2024 3:00;32,3;0;0;0;0;3,3;0,4;10,2;13,96;19,9;0;11;0;79
21/02/2024 4:00;33,8;0;0;0;0;1,5;0,5;17;14,1;26,7;0;10,5;0;79
21/02/2024 5:00;30,6;0;0;0;0;0,2;0,7;61,9;18,71;75;0;9,9;0;77
21/02/2024 6:00;37,5;0;0;0;0;0,4;0,9;71,8;24,9;88,9;0;9,7;0;73
21/02/2024 7:00;45;0;0;0;0;0,7;1,4;104,5;24,75;121,7;0;11,2;0;69
21/02/2024 8:00;49,1;0;0;0;0;2;2,5;118,1;38,13;144,7;0;14,5;0;60
21/02/2024 9:00;77,6;0;0;0;0;7,2;1,7;64,2;49,65;98,6;0;18,6;0;48
21/02/2024 10:00;75,2;0;0;0;0;20,1;0,9;27,1;31,8;49,2;0;20,1;0;44
21/02/2024 11:00;61,8;0;0;0;0;28;0,4;10;0;10;0;21,4;0;42
21/02/2024 12:00;66,7;0;0;0;0;27;0,4;0;#¡VALOR!;0;0;21,8;0;43
21/02/2024 13:00;57,2;0;0;0;0;24,8;0,3;0;#¡VALOR!;0;0;22,4;0;35
21/02/2024 14:00;56,4;0;0;0;0;24,3;0,4;0;#¡VALOR!;0;0;22,2;0;36
21/02/2024 15:00;62,6;0;0;0;0;22,9;0,4;0;#¡VALOR!;0;0;22,1;0;38
21/02/2024 16:00;59,1;0;0;0;0;22,7;0,4;0;#¡VALOR!;0;0;22;0;38
21/02/2024 17:00;64,6;0;0;0;0;20,5;0,5;14,2;2,59;16;0;20,9;0;38
21/02/2024 18:00;58,1;0;0;0;0;18,2;0,5;10,1;3,31;12,4;0;19,4;0;44
21/02/2024 19:00;53,7;0;0;0;0;12,7;0,8;10,5;9,21;16,9;0;16,5;0;48
21/02/2024 20:00;45,4;0;0;0;0;5,6;0,8;12,8;17,84;25,2;0;15,2;0;61
21/02/2024 21:00;41,6;0;0;0;0;3,3;0,9;17,8;20,72;32,1;0;14,7;0;63
21/02/2024 22:00;48,3;0;0;0;0;3,9;0,8;12,3;16,69;23,9;0;13,8;0;68
21/02/2024 23:00;49,6;0;0;0;0;1,2;0,9;17,4;20,72;31,9;0;13,2;0;70
22/02/2024 0:00;53,2;0;0;0;0;1,3;0,6;11,7;19,86;25,5;0;13,2;0;71
22/02/2024 1:00;48,6;0;0;0;0;1,6;0,4;5,6;18,13;18,3;0;13;0;72
22/02/2024 2:00;46,1;0;0;0;0;1;0,4;11;19,71;24,7;0;12,8;0;72
22/02/2024 3:00;33;0;0;0;0;0,5;0,4;10,4;14,25;20,3;0;12,9;0;70
22/02/2024 4:00;39,4;0;0;0;0;0,6;0,4;10,4;14,25;20,3;0;12,9;0;66
22/02/2024 5:00;38,5;0;0;0;0;0,7;0,4;17,9;16,84;29,7;0;13;0;67
22/02/2024 6:00;32,7;0;0;0;0;0,6;1,2;0;#¡VALOR!;0;0;12;0;75
